,filename,preproc_ms,work_ms
519,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_5_1.mtx,0.027488,0.014208
520,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_3_1.mtx,0.036512,0.01424
521,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group4_2_1.mtx,0.059872,0.01776
522,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group2.mtx,0.055232,0.01296
523,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group4_1_1.mtx,0.678016,0.036832
524,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group1_2_1.mtx,0.031168,0.014848
525,dlmc/rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group2.mtx,0.029024,0.015104
526,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group2.mtx,0.037728,0.014176
527,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_3_1.mtx,0.063488,0.018784
528,dlmc/rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group1.mtx,0.02976,0.015648
529,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_1_1.mtx,0.028192,0.014368
530,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_3_1.mtx,0.027872,0.013792
531,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group1_2_1.mtx,0.050464,0.012192
532,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_4_1.mtx,0.06336,0.022528
533,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group4.mtx,0.035328,0.013728
534,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group4_2_1.mtx,0.665696,0.037024
535,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_1_1.mtx,0.027264,0.014464
536,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_4_1.mtx,0.027328,0.01376
537,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group1_2_1.mtx,0.029472,0.014848
538,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group4_1_1.mtx,0.06384,0.0216
539,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group4_1_1.mtx,0.044864,0.026624
540,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group1.mtx,0.028928,0.013408
541,dlmc/rn50/magnitude_pruning/0.98/final_dense.mtx,0.036224,0.014592
542,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group4.mtx,0.046304,0.022592
543,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_2_1.mtx,0.035904,0.01344
544,dlmc/rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group3.mtx,0.02752,0.01424
545,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_4_1.mtx,0.035584,0.01376
546,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group1_1_1.mtx,0.028352,0.01424
547,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_1_1.mtx,0.031264,0.014048
548,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_1_1.mtx,0.035584,0.013696
549,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_2_1.mtx,0.027264,0.014432
550,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_1_1.mtx,0.047168,0.016
551,dlmc/rn50/magnitude_pruning/0.98/initial_conv.mtx,0.030368,0.014304
552,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group3.mtx,0.02848,0.014304
553,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_3_1.mtx,0.038624,0.01472
554,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_1_1.mtx,0.038432,0.014112
555,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_2_1.mtx,0.055136,0.01696
556,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group2.mtx,0.026816,0.01392
557,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group1.mtx,0.02784,0.013984
558,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_2_1.mtx,0.038784,0.015232
559,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_5_1.mtx,0.037472,0.013952
560,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group4_2_1.mtx,0.027552,0.013312
561,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_2_1.mtx,0.02944,0.0144
562,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_5_1.mtx,0.0376,0.014816
563,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group1.mtx,0.032416,0.015136
564,dlmc/rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group4.mtx,0.037728,0.014592
565,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group4.mtx,0.027328,0.014368
566,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group3.mtx,0.036672,0.014528
567,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group1_1_1.mtx,0.038016,0.015552
568,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_2_1.mtx,0.027264,0.0144
569,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group1_1_1.mtx,0.037216,0.014784
570,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group3.mtx,0.030112,0.014656
571,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_3_1.mtx,0.029952,0.01456
572,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_3_1.mtx,0.027904,0.013792
573,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_5_1.mtx,0.026688,0.014144
574,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_3_1.mtx,0.035456,0.013664
575,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group4_2_1.mtx,0.039296,0.014368
576,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group2.mtx,0.036416,0.014976
577,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group4_1_1.mtx,0.0536,0.02096
578,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group1_2_1.mtx,0.030432,0.014656
579,dlmc/rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group2.mtx,0.029088,0.0136
580,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group2.mtx,0.030208,0.013888
581,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_3_1.mtx,0.047136,0.012768
582,dlmc/rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group1.mtx,0.028992,0.014048
583,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_1_1.mtx,0.027904,0.0144
584,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_3_1.mtx,0.0272,0.014464
585,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group1_2_1.mtx,0.03888,0.014848
586,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_4_1.mtx,0.03824,0.014208
587,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group4.mtx,0.0296,0.01408
588,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group4_2_1.mtx,0.054144,0.023328
589,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_1_1.mtx,0.03536,0.014496
590,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_4_1.mtx,0.027616,0.013888
591,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group1_2_1.mtx,0.02704,0.014496
592,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group4_1_1.mtx,0.035744,0.013888
593,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group4_1_1.mtx,0.027104,0.022368
594,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group_projection_block_group1.mtx,0.029376,0.014624
595,dlmc/rn50/magnitude_pruning/0.9/final_dense.mtx,1.045888,0.051808
596,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group_projection_block_group4.mtx,1.112064,0.058752
597,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group3_2_1.mtx,0.74256,0.031488
598,dlmc/rn50/magnitude_pruning/0.9/bottleneck_projection_block_group_projection_block_group3.mtx,0.052736,0.017248
599,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group3_4_1.mtx,0.62432,0.014592
600,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group1_1_1.mtx,0.030336,0.014784
601,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group2_1_1.mtx,0.046528,0.012832
602,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group3_1_1.mtx,0.6192,0.029216
603,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group3_2_1.mtx,0.043968,0.012256
604,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group3_1_1.mtx,0.984832,0.037024
605,dlmc/rn50/magnitude_pruning/0.9/initial_conv.mtx,0.0328,0.014912
606,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group_projection_block_group3.mtx,0.035008,0.013824
607,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group2_3_1.mtx,0.640992,0.016384
608,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group2_1_1.mtx,0.636864,0.0184
609,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group3_2_1.mtx,0.966688,0.032672
610,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group_projection_block_group2.mtx,0.02736,0.015296
611,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group_projection_block_group1.mtx,0.028384,0.014496
612,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group2_2_1.mtx,0.63216,0.018432
613,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group3_5_1.mtx,0.636768,0.028672
614,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group4_2_1.mtx,0.045056,0.024704
615,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group2_2_1.mtx,0.037216,0.014816
616,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group3_5_1.mtx,0.937888,0.036416
617,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group_projection_block_group1.mtx,0.049152,0.014336
618,dlmc/rn50/magnitude_pruning/0.9/bottleneck_projection_block_group_projection_block_group4.mtx,0.995104,0.049696
619,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group_projection_block_group4.mtx,0.043712,0.02384
620,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group_projection_block_group3.mtx,0.97408,0.038592
621,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group1_1_1.mtx,0.050848,0.014336
622,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group2_2_1.mtx,0.027968,0.013888
623,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group1_1_1.mtx,0.037984,0.015328
624,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group_projection_block_group3.mtx,0.045632,0.014752
625,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group2_3_1.mtx,0.047104,0.012288
626,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group3_3_1.mtx,0.044576,0.013632
627,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group3_5_1.mtx,0.046208,0.012384
628,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group3_3_1.mtx,0.610304,0.032416
629,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group4_2_1.mtx,0.878464,0.04096
630,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group_projection_block_group2.mtx,0.635392,0.015328
631,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group4_1_1.mtx,1.147872,0.059872
632,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group1_2_1.mtx,0.038784,0.014432
633,dlmc/rn50/magnitude_pruning/0.9/bottleneck_projection_block_group_projection_block_group2.mtx,0.037856,0.01456
634,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group_projection_block_group2.mtx,0.038368,0.014976
635,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group3_3_1.mtx,1.058784,0.040032
636,dlmc/rn50/magnitude_pruning/0.9/bottleneck_projection_block_group_projection_block_group1.mtx,0.029888,0.015072
637,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group2_1_1.mtx,0.036416,0.010528
638,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group2_3_1.mtx,0.034464,0.01456
639,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group1_2_1.mtx,0.059392,0.014496
640,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group3_4_1.mtx,0.936064,0.03872
641,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group_projection_block_group4.mtx,0.604608,0.022368
642,dlmc/rn50/magnitude_pruning/0.9/bottleneck_2_block_group4_2_1.mtx,1.115584,0.060032
643,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group3_1_1.mtx,0.03664,0.014336
644,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group3_4_1.mtx,0.035488,0.013568
645,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group1_2_1.mtx,0.035616,0.013504
646,dlmc/rn50/magnitude_pruning/0.9/bottleneck_1_block_group4_1_1.mtx,0.892768,0.039872
647,dlmc/rn50/magnitude_pruning/0.9/bottleneck_3_block_group4_1_1.mtx,0.045056,0.03072
648,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group1_2_1.mtx,0.932128,0.065504
649,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group3_1_1.mtx,2.727264,0.085504
650,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group2_2_1.mtx,0.880832,0.106368
651,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group2_2_1.mtx,1.57344,0.115232
652,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group_projection_block_group3.mtx,3.138016,0.103648
653,dlmc/rn50/variational_dropout/0.5/initial_conv.mtx,0.06656,0.016416
654,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group_projection_block_group3.mtx,1.073888,0.114304
655,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group4_1_1.mtx,2.720032,0.081632
656,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group2_3_1.mtx,0.053152,0.015424
657,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group3_2_1.mtx,1.09904,0.106688
658,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group1_1_1.mtx,0.044832,0.010368
659,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group3_5_1.mtx,2.875744,0.09392
660,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group1_1_1.mtx,0.737856,0.066336
661,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group_projection_block_group3.mtx,1.131072,0.123392
662,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group2_3_1.mtx,0.90976,0.123552
663,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group2_3_1.mtx,1.308448,0.107168
664,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group1_1_1.mtx,0.852256,0.063488
665,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group3_5_1.mtx,1.453632,0.114976
666,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group3_4_1.mtx,1.422368,0.107488
667,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group3_4_1.mtx,2.964192,0.094336
668,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group2_2_1.mtx,0.051872,0.01472
669,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group_projection_block_group1.mtx,0.818848,0.059328
670,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group2_1_1.mtx,0.051488,0.01488
671,dlmc/rn50/variational_dropout/0.5/bottleneck_projection_block_group_projection_block_group1.mtx,0.05952,0.01024
672,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group_projection_block_group4.mtx,2.08848,0.0976
673,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group_projection_block_group1.mtx,0.043392,0.01024
674,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group3_5_1.mtx,0.944032,0.106464
675,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group4_1_1.mtx,4.190528,0.126592
676,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group3_1_1.mtx,0.973248,0.080832
677,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group3_2_1.mtx,1.253568,0.090848
678,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group1_2_1.mtx,0.052992,0.011808
679,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group4_2_1.mtx,2.127904,0.090144
680,dlmc/rn50/variational_dropout/0.5/bottleneck_projection_block_group_projection_block_group2.mtx,0.723584,0.097856
681,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group3_3_1.mtx,0.9336,0.098016
682,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group_projection_block_group4.mtx,2.319392,0.122112
683,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group3_2_1.mtx,2.988576,0.08736
684,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group3_3_1.mtx,1.291008,0.098048
685,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group4_2_1.mtx,3.00224,0.090336
686,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group2_1_1.mtx,0.863456,0.1
687,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group3_3_1.mtx,2.912352,0.088576
688,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group_projection_block_group2.mtx,0.763872,0.131072
689,dlmc/rn50/variational_dropout/0.5/bottleneck_projection_block_group_projection_block_group4.mtx,2.509184,0.14032
690,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group4_1_1.mtx,1.86336,0.087776
691,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group_projection_block_group4.mtx,4.630304,0.153728
692,dlmc/rn50/variational_dropout/0.5/bottleneck_1_block_group_projection_block_group1.mtx,0.044608,0.010272
693,dlmc/rn50/variational_dropout/0.5/final_dense.mtx,3.7264,0.16208
694,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group2_1_1.mtx,1.264416,0.099136
695,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group3_4_1.mtx,0.939648,0.106464
696,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group1_2_1.mtx,0.870496,0.067776
697,dlmc/rn50/variational_dropout/0.5/bottleneck_projection_block_group_projection_block_group3.mtx,1.740256,0.094016
698,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group_projection_block_group2.mtx,0.053376,0.016256
699,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group_projection_block_group2.mtx,1.559232,0.116224
700,dlmc/rn50/variational_dropout/0.5/bottleneck_2_block_group4_2_1.mtx,3.77664,0.111392
701,dlmc/rn50/variational_dropout/0.5/bottleneck_3_block_group3_1_1.mtx,0.952384,0.099584
702,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group1_2_1.mtx,0.652992,0.049696
703,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group3_1_1.mtx,0.862208,0.048096
704,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group2_2_1.mtx,0.728896,0.065536
705,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group2_2_1.mtx,0.946656,0.058272
706,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group_projection_block_group3.mtx,1.115584,0.058976
707,dlmc/rn50/variational_dropout/0.8/initial_conv.mtx,0.0584,0.014336
708,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group_projection_block_group3.mtx,0.883776,0.065856
709,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group4_1_1.mtx,0.991168,0.043328
710,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group2_3_1.mtx,0.061312,0.012096
711,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group3_2_1.mtx,0.637024,0.0488
712,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group1_1_1.mtx,0.048352,0.01024
713,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group3_5_1.mtx,1.167744,0.045056
714,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group1_1_1.mtx,0.6472,0.04944
715,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group_projection_block_group3.mtx,0.815616,0.081824
716,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group2_3_1.mtx,0.737664,0.065696
717,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group2_3_1.mtx,0.951488,0.057952
718,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group1_1_1.mtx,0.762976,0.045504
719,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group3_5_1.mtx,1.06224,0.058208
720,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group3_4_1.mtx,0.853184,0.05728
721,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group3_4_1.mtx,1.123904,0.047104
722,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group2_2_1.mtx,0.04496,0.012288
723,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group_projection_block_group1.mtx,0.998432,0.038784
724,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group2_1_1.mtx,0.045248,0.012224
725,dlmc/rn50/variational_dropout/0.8/bottleneck_projection_block_group_projection_block_group1.mtx,0.036736,0.01456
726,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group_projection_block_group4.mtx,0.944928,0.049824
727,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group_projection_block_group1.mtx,0.04544,0.01024
728,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group3_5_1.mtx,0.643744,0.056544
729,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group4_1_1.mtx,1.23968,0.0616
730,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group3_1_1.mtx,0.67584,0.041056
731,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group3_2_1.mtx,0.724352,0.045408
732,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group1_2_1.mtx,0.044864,0.011104
733,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group4_2_1.mtx,0.995264,0.046272
734,dlmc/rn50/variational_dropout/0.8/bottleneck_projection_block_group_projection_block_group2.mtx,0.679168,0.058176
735,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group3_3_1.mtx,0.637568,0.048288
736,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group_projection_block_group4.mtx,1.186048,0.065376
737,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group3_2_1.mtx,1.20672,0.046464
738,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group3_3_1.mtx,0.7528,0.047104
739,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group4_2_1.mtx,1.186784,0.042016
740,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group2_1_1.mtx,0.6696,0.047296
741,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group3_3_1.mtx,1.11648,0.047232
742,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group_projection_block_group2.mtx,0.709888,0.09088
743,dlmc/rn50/variational_dropout/0.8/bottleneck_projection_block_group_projection_block_group4.mtx,1.517984,0.055296
744,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group4_1_1.mtx,1.04448,0.046848
745,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group_projection_block_group4.mtx,1.98672,0.063104
746,dlmc/rn50/variational_dropout/0.8/bottleneck_1_block_group_projection_block_group1.mtx,0.044736,0.01024
747,dlmc/rn50/variational_dropout/0.8/final_dense.mtx,2.897376,0.124768
748,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group2_1_1.mtx,0.937664,0.058464
749,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group3_4_1.mtx,0.638656,0.05648
750,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group1_2_1.mtx,0.751648,0.046816
751,dlmc/rn50/variational_dropout/0.8/bottleneck_projection_block_group_projection_block_group3.mtx,0.698528,0.049056
752,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group_projection_block_group2.mtx,0.05088,0.014176
753,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group_projection_block_group2.mtx,1.190432,0.067008
754,dlmc/rn50/variational_dropout/0.8/bottleneck_2_block_group4_2_1.mtx,1.172512,0.060032
755,dlmc/rn50/variational_dropout/0.8/bottleneck_3_block_group3_1_1.mtx,0.643776,0.048416
756,dlmc/rn50/variational_dropout/0.95/bottleneck_1_block_group1_2_1.mtx,0.048096,0.011776
757,dlmc/rn50/variational_dropout/0.95/bottleneck_2_block_group3_1_1.mtx,0.07264,0.026624
758,dlmc/rn50/variational_dropout/0.95/bottleneck_1_block_group2_2_1.mtx,0.04896,0.01424
759,dlmc/rn50/variational_dropout/0.95/bottleneck_2_block_group2_2_1.mtx,0.6656,0.018368
760,dlmc/rn50/variational_dropout/0.95/bottleneck_2_block_group_projection_block_group3.mtx,0.080352,0.020512
761,dlmc/rn50/variational_dropout/0.95/initial_conv.mtx,0.061472,0.014336
762,dlmc/rn50/variational_dropout/0.95/bottleneck_3_block_group_projection_block_group3.mtx,0.03632,0.014528
763,dlmc/rn50/variational_dropout/0.95/bottleneck_1_block_group4_1_1.mtx,0.05328,0.015808
764,dlmc/rn50/variational_dropout/0.95/bottleneck_3_block_group2_3_1.mtx,0.028256,0.013952
765,dlmc/rn50/variational_dropout/0.95/bottleneck_3_block_group3_2_1.mtx,0.044096,0.012352
766,dlmc/rn50/variational_dropout/0.95/bottleneck_3_block_group1_1_1.mtx,0.037696,0.014656
767,dlmc/rn50/variational_dropout/0.95/bottleneck_2_block_group3_5_1.mtx,0.06368,0.020512
768,dlmc/rn50/variational_dropout/0.95/bottleneck_1_block_group1_1_1.mtx,0.053984,0.012288
769,dlmc/rn50/variational_dropout/0.95/bottleneck_1_block_group_projection_block_group3.mtx,0.629984,0.042176
770,dlmc/rn50/variational_dropout/0.95/bottleneck_1_block_group2_3_1.mtx,0.633984,0.033664
771,dlmc/rn50/variational_dropout/0.95/bottleneck_2_block_group2_3_1.mtx,0.064928,0.017792
772,dlmc/rn50/variational_dropout/0.95/bottleneck_2_block_group1_1_1.mtx,0.06512,0.018336
773,dlmc/rn50/variational_dropout/0.95/bottleneck_1_block_group3_5_1.mtx,0.611328,0.016992
774,dlmc/rn50/variational_dropout/0.95/bottleneck_1_block_group3_4_1.mtx,0.051744,0.015648
